method,calibration,update,subject,seed,epoch,beta_t,LEW_before,LEW_after_full,LEW_after_stop,LEW_after_stop_normmatched,delta_LEW_full,delta_LEW_stop,delta_LEW_stop_normmatched,full_minus_stop_delta_LEW,full_minus_normmatched_delta_LEW,norm_ratio_full_over_stop,bank_seed,bank_hash,diagnostic_ms
ebsw_full_ess075,ess075,normalized,3,3654,25,1578.9606116091566,7.839114856362853,7.91297771885235,7.828096435020602,7.858764628432966,0.0738628624894968,-0.0110184213422508,0.0196497720701129,0.0848812838317476,0.0542130904193838,2.0773777984162125,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,57.49114998616278
ebsw_full_ess075,ess075,normalized,3,3654,50,2428.747341254755,7.63495897837833,7.635874188449841,7.610092613943021,7.614378461321722,0.0009152100715112,-0.0248663644353088,-0.0205805170566071,0.0257815745068201,0.0214957271281184,1.8653578115434608,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,50.82815093919635
ebsw_full_ess075,ess075,normalized,3,3654,100,2745.673434204271,7.395617215698086,7.37819159260736,7.353633462073195,7.343364700871526,-0.0174256230907259,-0.0419837536248905,-0.0522525148265593,0.0245581305341646,0.0348268917358334,1.8730167160617248,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,59.761895798146725
ebsw_full_ess075,ess075,normalized,3,3654,200,3266.6922370830434,7.057936249375547,7.074609521716012,7.044745595458321,7.056705406535984,0.0166732723404656,-0.0131906539172259,-0.001230842839563,0.0298639262576916,0.0179041151800287,1.7889502606333114,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,56.14742916077376
ebsw_full_ess075,ess075,normalized,3,3654,300,3571.340579726503,6.767642563348402,6.768348145518687,6.752456442031742,6.759166715634392,0.0007055821702843,-0.0151861213166597,-0.0084758477140098,0.0158917034869441,0.0091814298842942,1.653246845722626,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,48.96787088364363
ebsw_full_ess075,ess075,normalized,3,3654,400,3322.1414193162727,6.637218532750297,6.634668769051415,6.609452181702828,6.611537210597379,-0.002549763698882,-0.027766351047469,-0.0256813221529181,0.025216587348587,0.0231315584540361,1.8316809481577905,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,44.831693870946765
ebsw_full_ess075,ess075,normalized,3,3654,500,3776.200658978709,6.412244777738134,6.406432053938264,6.387132227901074,6.3878340049772655,-0.0058127237998695,-0.0251125498370594,-0.0244107727608682,0.0192998260371899,0.0185980489609987,1.696357550540734,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,56.14010617136955
ebsw_full_ess075,ess075,normalized,8,3654,0,20.98657569709968,10.270850778196136,9.475262116061677,9.722862064450124,9.301694296528357,-0.7955886621344597,-0.5479887137460118,-0.9691564816677792,-0.2475999483884479,0.1735678195333196,1.980434882888462,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,61.08296290040016
ebsw_full_ess075,ess075,normalized,8,3654,25,2569.4767740695142,7.463755725788805,7.536531487346811,7.468185350896905,7.499382779211106,0.072775761558006,0.0044296251081004,0.0356270534223011,0.0683461364499056,0.0371487081357049,1.8801294800439148,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,60.829925118014216
ebsw_full_ess075,ess075,normalized,8,3654,50,3399.7033466821767,7.386149304358721,7.347062749243207,7.336956947514094,7.322147308678464,-0.0390865551155137,-0.0491923568446273,-0.0640019956802566,0.0101058017291135,0.0249154405647429,1.6371597090651635,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,50.26833596639335
ebsw_full_ess075,ess075,normalized,8,3654,100,2895.8139165390708,7.189875076423413,7.177318954981696,7.152505036600555,7.147174842207711,-0.0125561214417171,-0.037370039822858,-0.0427002342157019,0.0248139183811408,0.0301441127739847,1.7941334305121426,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,64.32964582927525
ebsw_full_ess075,ess075,normalized,8,3654,200,3062.6811603163005,6.940826149929255,6.960324729606182,6.924078208957219,6.936858385529568,0.0194985796769264,-0.0167479409720359,-0.0039677643996869,0.0362465206489623,0.0234663440766134,1.8354366097482524,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,52.89838509634137
ebsw_full_ess075,ess075,normalized,8,3654,300,3118.074165994376,6.748650544980557,6.765563326328251,6.727117829888717,6.74061013984748,0.0169127813476936,-0.0215327150918405,-0.0080404051330775,0.0384454964395342,0.0249531864807712,2.0283264809234747,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,42.35937492921949
ebsw_full_ess075,ess075,normalized,8,3654,400,3787.299208669755,6.6506755526414905,6.684916043824559,6.645147373203716,6.659548016313759,0.034240491183068,-0.0055281794377748,0.0088724636722687,0.0397686706208428,0.0253680275107992,1.696768172284865,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,49.42880687303841
ebsw_full_ess075,ess075,normalized,8,3654,500,3730.012091745803,6.523461363518077,6.5103942929182645,6.499672194252432,6.502092140054071,-0.0130670705998126,-0.0237891692656448,-0.0213692234640063,0.0107220986658322,0.0083021528641937,1.7100638395533894,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,57.83800408244133
ebsw_full_ess075,ess075,normalized,1,6398,0,52.91820524301536,7.00240537723237,6.668444097330991,6.70995705509321,6.520304924677668,-0.3339612799013789,-0.29244832213916,-0.4821004525547021,-0.0415129577622188,0.1481391726533232,2.097980420870876,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,123.11186199076474
ebsw_full_ess075,ess075,normalized,1,6398,25,3118.745323757621,5.818140779323147,5.83523686119212,5.79851066478003,5.805379987262523,0.0170960818689724,-0.0196301145431165,-0.0127607920606243,0.036726196412089,0.0298568739295967,1.7628472442209362,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,75.22694300860167
ebsw_full_ess075,ess075,normalized,1,6398,50,3221.6370229808435,5.667355570916263,5.6969327568362464,5.640984161860362,5.652500655825247,0.0295771859199831,-0.0263714090559012,-0.0148549150910159,0.0559485949758844,0.0444321010109991,2.1411525912784963,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,104.66062207706273
ebsw_full_ess075,ess075,normalized,1,6398,100,4654.223332474254,5.446921922238945,5.447065738201244,5.4293630649874,5.434552473934078,0.000143815962299,-0.0175588572515454,-0.0123694483048675,0.0177026732138445,0.0125132642671665,1.6745743332115173,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,44.09809410572052
ebsw_full_ess075,ess075,normalized,1,6398,200,4022.2592312457527,5.308347975575139,5.344676918472588,5.300502244024715,5.328482310115087,0.0363289428974491,-0.0078457315504243,0.0201343345399473,0.0441746744478734,0.0161946083575017,2.0621578477363065,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,97.164249047637
ebsw_full_ess075,ess075,normalized,1,6398,300,4458.312647607985,5.185061928329785,5.203183880712104,5.173629986556547,5.187091442106835,0.0181219523823195,-0.011431941773238,0.0020295137770505,0.0295538941555575,0.0160924386052689,1.8295182334388007,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,109.26597891375422
ebsw_full_ess075,ess075,normalized,1,6398,400,4291.9716707939,5.089878866041476,5.11703696454436,5.077367021893948,5.092660021528428,0.0271580985028832,-0.0125118441475287,0.0027811554869519,0.0396699426504119,0.0243769430159312,1.8676216556106744,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,43.09285688214004
ebsw_full_ess075,ess075,normalized,1,6398,500,4714.36030208285,5.036824810613387,5.039821796981742,5.024670944585809,5.033953178536914,0.0029969863683545,-0.0121538660275781,-0.0028716320764736,0.0151508523959327,0.0058686184448282,1.6849877077508588,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,103.40574197471142
ebsw_full_ess075,ess075,normalized,3,6398,0,24.57904881040331,10.198606317621376,9.586659614754575,9.731047710072,9.349856797748838,-0.6119467028668009,-0.4675586075493765,-0.8487495198725377,-0.1443880953174243,0.2368028170057368,2.131340437360407,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,56.46924604661763
ebsw_full_ess075,ess075,normalized,3,6398,25,1667.1058921727183,7.876472563728421,7.888099146015454,7.83039401804071,7.82523086575363,0.0116265822870333,-0.0460785456877106,-0.0512416979747909,0.057705127974744,0.0628682802618243,2.11646728627502,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,55.39417709223926
ebsw_full_ess075,ess075,normalized,3,6398,50,3124.842942262293,7.639725046165098,7.616525039843674,7.60796305804734,7.603559872350169,-0.0232000063214234,-0.0317619881177577,-0.0361651738149291,0.0085619817963342,0.0129651674935056,1.6725274450843102,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,52.23877099342644
ebsw_full_ess075,ess075,normalized,3,6398,100,2764.9103728482883,7.391189512620258,7.43161960490933,7.385533877084159,7.410073290419862,0.0404300922890721,-0.0056556355360992,0.018883777799604,0.0460857278251713,0.021546314489468,1.91570413620752,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,58.20161197334528
ebsw_full_ess075,ess075,normalized,3,6398,200,2737.6366948531168,7.092657617227841,7.154165175764559,7.0742919985853,7.102836109326304,0.0615075585367179,-0.0183656186425409,0.0101784920984631,0.0798731771792589,0.0513290664382548,2.249547714138446,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,46.02198582142592
ebsw_full_ess075,ess075,normalized,3,6398,300,2842.780467439112,6.861230377210259,6.897129488146685,6.848705885999444,6.868593944999439,0.0358991109364259,-0.0125244912108151,0.0073635677891799,0.048423602147241,0.028535543147246,1.9869129463626487,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,43.25257521122694
ebsw_full_ess075,ess075,normalized,3,6398,400,3217.508925680522,6.647127381879513,6.657963018858509,6.629712519680156,6.639359959951504,0.0108356369789959,-0.0174148621993568,-0.0077674219280092,0.0282504991783527,0.0186030589070052,1.8276637896729155,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,48.31427684985101
ebsw_full_ess075,ess075,normalized,3,6398,500,3698.2534502727294,6.472651588598064,6.482339169474406,6.452038050327869,6.455478731240693,0.0096875808763421,-0.0206135382701946,-0.0171728573573703,0.0303011191465367,0.0268604382337125,1.6842666221865592,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,62.42941110394895
ebsw_full_ess075,ess075,normalized,8,6398,0,21.24979047897209,10.270850778196136,9.51884538482532,9.727183769894502,9.307127152488071,-0.7520053933708173,-0.5436670083016342,-0.9637236257080648,-0.2083383850691831,0.2117182323372475,2.0075673302300974,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,57.29470099322498
ebsw_full_ess075,ess075,normalized,8,6398,25,2706.0602680114016,7.478231396530468,7.469471551233662,7.450475911417335,7.449539785723767,-0.0087598452968062,-0.0277554851131327,-0.0286916108067005,0.0189956398163264,0.0199317655098942,1.705714560545111,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,54.36667101457715
ebsw_full_ess075,ess075,normalized,8,6398,50,2602.3585131441905,7.3112199903388,7.347305789823391,7.303834847522839,7.329573615870115,0.0360857994845913,-0.007385142815961,0.018353625531315,0.0434709423005523,0.0177321739532763,1.9711871281583175,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,57.6597701292485
ebsw_full_ess075,ess075,normalized,8,6398,100,2616.767763479761,7.170678348313277,7.243421200416447,7.163748572378395,7.213136445153554,0.0727428521031692,-0.006929775934882,0.042458096840277,0.0796726280380513,0.0302847552628922,2.319722851095589,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,50.6479199975729
ebsw_full_ess075,ess075,normalized,8,6398,200,2909.6144943831805,6.97277312484929,7.030170931987726,6.962706170072663,6.990866065164906,0.057397807138436,-0.0100669547766276,0.0180929403156158,0.0674647619150636,0.0393048668228201,2.0677574964805983,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,43.77052187919617
ebsw_full_ess075,ess075,normalized,8,6398,300,3743.02157403233,6.822336583542295,6.826825402962216,6.801069849292506,6.804906226962109,0.0044888194199206,-0.0212667342497896,-0.0174303565801867,0.0257555536697102,0.0219191760001074,1.7237122271075611,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,48.63597615621984
ebsw_full_ess075,ess075,normalized,8,6398,400,2478.051537623136,6.688345543867144,6.761794247548263,6.668335756691619,6.719879420179196,0.0734487036811186,-0.0200097871755255,0.0315338763120518,0.0934584908566442,0.0419148273690668,2.5630486928005585,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,54.362512892112136
ebsw_full_ess075,ess075,normalized,8,6398,500,3711.634555967795,6.5731630784774,6.574997743487372,6.545062374427935,6.546067267594115,0.001834665009972,-0.0281007040494651,-0.027095810883285,0.0299353690594372,0.0289304758932571,1.7824707437152594,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,45.90596305206418
ebsw_full_essmatch,essmatch,normalized,1,1788,0,109.60944512988156,7.00240537723237,6.636669033678674,6.65382370741015,6.46088114061734,-0.3657363435536958,-0.3485816698222201,-0.5415242366150306,-0.0171546737314756,0.1757878930613348,2.3192297840327294,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,69.3100590724498
ebsw_full_essmatch,essmatch,normalized,1,1788,25,2996.150064145997,6.007220745434979,6.382657511450232,5.945310901989943,6.238035205652883,0.3754367660152535,-0.0619098434450355,0.2308144602179043,0.4373466094602891,0.1446223057973492,3.371720061760375,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,54.620685055851936
ebsw_full_essmatch,essmatch,normalized,1,1788,50,3642.096551212344,5.902423210908668,6.0745859117389625,5.827052407140725,5.956285656879524,0.1721627008302944,-0.0753708037679432,0.0538624459708563,0.2475335045982376,0.118300254859438,2.979673534242446,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,61.07569392770529
