method,calibration,update,subject,seed,epoch,beta_t,effective_coeff_sum,effective_coeff_l1,negative_coeff_fraction,negative_coeff_mass,positive_coeff_mass,min_effective_coeff,max_effective_coeff,bank_seed,bank_hash
ebsw_full_bscale,bscale,raw_rooted,3,3654,50,122.7769233819667,0.9999999999999776,1.074948582168341,0.998,0.0374742910841818,1.0374742910841597,-0.0374742910841818,1.0374742910841597,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_bscale,bscale,raw_rooted,3,3654,100,122.7769233819667,1.0,1.0,0.998,1.5877775388925915e-17,1.0,-1.587777538884363e-17,1.0,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_bscale,bscale,raw_rooted,3,3654,200,122.7769233819667,1.0,1.0,0.998,8.466176633945316e-18,1.0,-8.36315373904604e-18,1.0,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_bscale,bscale,raw_rooted,3,3654,300,122.7769233819667,1.0,1.0,0.998,7.862063138451096e-26,1.0,-7.862063138451084e-26,1.0,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_bscale,bscale,raw_rooted,3,3654,400,122.7769233819667,0.9999999999999984,1.000056682895904,0.998,2.8341447952839883e-05,1.0000283414479512,-1.555830269945143e-05,1.0000283414479512,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_bscale,bscale,raw_rooted,3,3654,500,122.7769233819667,0.999999999999998,1.000000000000002,0.998,1.864787802786132e-15,1.0,-1.668877517201788e-15,1.0,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_bscale,bscale,raw_rooted,8,3654,0,122.7769233819667,1.000000000000001,1.3980333796675013,0.996,0.1990166898337499,1.199016689833751,-0.0462219671008027,0.9352647165572636,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd
ebsw_full_bscale,bscale,raw_rooted,8,3654,25,122.7769233819667,1.0000000000000118,1.0390889957257163,0.998,0.0195444978628526,1.019544497862864,-0.0151513380756383,1.019544497862864,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925
ebsw_full_bscale,bscale,raw_rooted,8,3654,50,122.7769233819667,0.999999999999992,1.0000000000014326,0.998,7.202445582026728e-13,1.0000000000007123,-7.202445483643038e-13,1.0000000000007123,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_bscale,bscale,raw_rooted,8,3654,100,122.7769233819667,1.0000000000000149,1.006624043233581,0.998,0.003312021616783,1.0033120216167977,-0.0033120215963453,1.0033120216167977,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_bscale,bscale,raw_rooted,8,3654,200,122.7769233819667,1.0000000000000022,1.011556445001648,0.998,0.0057782225008227,1.0057782225008252,-0.0057782225008106,1.0057782225008252,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_bscale,bscale,raw_rooted,8,3654,300,122.7769233819667,0.9999999999999848,1.1534091052918662,0.998,0.0767045526459406,1.0767045526459256,-0.0709355363395106,1.0767045526459256,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_bscale,bscale,raw_rooted,8,3654,400,122.7769233819667,1.0000000000000084,1.0033430343027128,0.998,0.0016715171513522,1.0016715171513606,-0.0016715171499677,1.0016715171513606,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_bscale,bscale,raw_rooted,8,3654,500,122.7769233819667,0.9999999999999744,1.1149306634771494,0.998,0.0574653317385874,1.0574653317385618,-0.0574653317385866,1.0574653317385618,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_bscale,bscale,raw_rooted,1,6398,0,122.7769233819667,1.0000000000000004,1.968233566408924,0.928,0.4841167832044619,1.4841167832044622,-0.0011630008332875,1.1200178171783073,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_bscale,bscale,raw_rooted,1,6398,25,122.7769233819667,1.0000000000000009,1.0000001704614756,0.998,8.523073739743947e-08,1.0000000852307382,-8.523073739743947e-08,1.0000000852307382,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_bscale,bscale,raw_rooted,1,6398,50,122.7769233819667,0.999999999999968,1.047103233133304,0.998,0.0235516165666681,1.023551616566636,-0.0191574289842347,1.023551616566636,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_bscale,bscale,raw_rooted,1,6398,100,122.7769233819667,1.0,1.0,0.998,1.1860858214192042e-22,1.0,-1.1860858171284685e-22,1.0,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_bscale,bscale,raw_rooted,1,6398,200,122.7769233819667,1.0000000000000098,1.00000023148558,0.998,1.1574278520062636e-07,1.000000115742795,-1.0814046277767748e-07,1.000000115742795,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_bscale,bscale,raw_rooted,1,6398,300,122.7769233819667,1.0000000000000058,1.0000239451118005,0.998,1.1972555897293626e-05,1.0000119725559031,-1.1953379721287632e-05,1.0000119725559031,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_bscale,bscale,raw_rooted,1,6398,400,122.7769233819667,0.9999999999999842,1.0040534310177194,0.998,0.0020267155088675,1.0020267155088518,-0.0020176765203916,1.0020267155088518,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_bscale,bscale,raw_rooted,1,6398,500,122.7769233819667,0.9999999999999984,1.0006754357538343,0.998,0.000337717876918,1.0003377178769164,-0.000337711657177,1.0003377178769164,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_bscale,bscale,raw_rooted,3,6398,0,122.7769233819667,1.000000000000003,1.3131128118787971,0.998,0.1565564059393971,1.1565564059394002,-0.0143961449752255,1.1565564059394002,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_bscale,bscale,raw_rooted,3,6398,25,122.7769233819667,0.9999999999999882,1.0000025158354555,0.998,1.2579177339111022e-06,1.000001257917722,-1.2567843863512246e-06,1.000001257917722,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_bscale,bscale,raw_rooted,3,6398,50,122.7769233819667,1.0000000000000098,1.0000119588693712,0.998,5.979434680662064e-06,1.0000059794346905,-5.979434680662064e-06,1.0000059794346905,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_bscale,bscale,raw_rooted,3,6398,100,122.7769233819667,0.9999999999999636,1.000006322949928,0.998,3.161474982078262e-06,1.0000031614749458,-3.161442095233169e-06,1.0000031614749458,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_bscale,bscale,raw_rooted,3,6398,200,122.7769233819667,1.0000000000000175,1.0034421583753586,0.998,0.0017210791876705,1.001721079187688,-0.001721033975908,1.001721079187688,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_bscale,bscale,raw_rooted,3,6398,300,122.7769233819667,1.0,1.0,0.998,2.4606549202176627e-17,1.0,-2.460653800597163e-17,1.0,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_bscale,bscale,raw_rooted,3,6398,400,122.7769233819667,0.9999999999999692,1.122193041103409,0.998,0.0610965205517197,1.061096520551689,-0.0603137077531093,1.061096520551689,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_bscale,bscale,raw_rooted,3,6398,500,122.7769233819667,0.9999999999999803,1.0559778090778056,0.998,0.0279889045389126,1.027988904538893,-0.0279844747704866,1.027988904538893,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_bscale,bscale,raw_rooted,8,6398,0,122.7769233819667,0.9999999999999986,1.376962290995044,0.996,0.1884811454975226,1.1884811454975213,-0.0439480570227492,0.8501552447941821,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_bscale,bscale,raw_rooted,8,6398,25,122.7769233819667,1.0000000000000393,1.0002233614844742,0.998,0.0001116807422173,1.0001116807422568,-0.0001035009405698,1.0001116807422568,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_bscale,bscale,raw_rooted,8,6398,50,122.7769233819667,0.9999999999999816,1.0063438361119756,0.998,0.003171918055997,1.0031719180559786,-0.0031710401553907,1.0031719180559786,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_bscale,bscale,raw_rooted,8,6398,100,122.7769233819667,1.0000000000000115,1.00000023609857,0.998,1.1804927915037575e-07,1.0000001180492908,-5.2822024035846245e-08,1.0000001180492908,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_bscale,bscale,raw_rooted,8,6398,200,122.7769233819667,1.0000000000000036,1.1995756904219763,0.998,0.0997878452109864,1.09978784521099,-0.0997726465831299,1.09978784521099,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_bscale,bscale,raw_rooted,8,6398,300,122.7769233819667,0.9999999999999604,1.000000478042508,0.998,2.3902127386752e-07,1.000000239021234,-2.3786974747021346e-07,1.000000239021234,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_bscale,bscale,raw_rooted,8,6398,400,122.7769233819667,1.0,1.0,0.998,4.961156659867338e-32,1.0,-3.5700117919723235e-32,1.0,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_bscale,bscale,raw_rooted,8,6398,500,122.7769233819667,1.0000000000000049,1.047524829367949,0.998,0.0237624146839722,1.023762414683977,-0.0237624146839718,1.023762414683977,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_ess025,ess025,raw_rooted,1,1788,0,128.13386020504993,1.0,1.237227618034226,0.678,0.1186138090171129,1.1186138090171132,-0.000444314516718,0.1473335172737395,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_ess025,ess025,raw_rooted,1,1788,25,63.42074854757207,1.0,1.1873045346486348,0.654,0.0936522673243174,1.0936522673243174,-0.0003778034685651,0.1261234091719725,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_ess025,ess025,raw_rooted,1,1788,50,24.870571980391038,1.0000000000000002,1.0095232197819275,0.282,0.0047616098909636,1.0047616098909635,-5.5355927042340565e-05,0.2429292953652159,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_ess025,ess025,raw_rooted,1,1788,100,49.21337510283574,1.0,1.1223794771895674,0.598,0.0611897385947836,1.0611897385947835,-0.0002769029160882,0.1428042043591681,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_ess025,ess025,raw_rooted,1,1788,200,43.75205215838544,1.0,1.125493664298908,0.608,0.062746832149454,1.0627468321494538,-0.0002871154552168,0.155024419166148,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_ess025,ess025,raw_rooted,1,1788,300,38.8043437275313,1.0,1.0758611566657548,0.526,0.0379305783328773,1.0379305783328774,-0.0002105794015533,0.1513367960283199,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_ess025,ess025,raw_rooted,1,1788,400,64.17747547489205,1.0,1.0,0.0,-0.0,1.0,0.0001374004947316,0.3092705400489354,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_ess025,ess025,raw_rooted,1,1788,500,60.93764197657914,1.0,1.0072328076276,0.246,0.0036164038137999,1.0036164038137998,-5.281171225887334e-05,0.2605392687793155,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
ebsw_full_ess025,ess025,raw_rooted,3,1788,0,49.84633822695451,1.0,1.0542415651464758,0.454,0.0271207825732379,1.027120782573238,-0.0001824209845361,0.2322148794454561,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_ess025,ess025,raw_rooted,3,1788,25,50.3322939429175,0.9999999999999998,1.0038251012279815,0.194,0.0019125506139909,1.0019125506139908,-4.289498187136505e-05,0.176066076797815,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_ess025,ess025,raw_rooted,3,1788,50,52.5522726831422,1.0,1.0266041710680518,0.36,0.0133020855340259,1.0133020855340258,-0.0001172621494221,0.2418869536739505,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_ess025,ess025,raw_rooted,3,1788,100,40.320489458410606,0.9999999999999998,1.1258466638404516,0.5760000000000001,0.0629233319202258,1.0629233319202258,-0.0003029766642299,0.178907949976437,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_ess025,ess025,raw_rooted,3,1788,200,75.77370977984732,1.0,1.1460220072901124,0.61,0.0730110036450561,1.0730110036450562,-0.0003276520588289,0.1619867179284976,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_ess025,ess025,raw_rooted,3,1788,300,39.58592337780618,1.0000000000000002,1.1455450187415783,0.62,0.0727725093707891,1.0727725093707894,-0.0003113715148788,0.1153179285375636,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_ess025,ess025,raw_rooted,3,1788,400,42.503103965123344,1.0,1.00781560903158,0.256,0.0039078045157899,1.00390780451579,-5.1560012033154313e-05,0.2775331199706952,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_ess025,ess025,raw_rooted,3,1788,500,31.09812099525304,1.0,1.0,0.0,-0.0,1.0,0.0003571671262256,0.3306609754690816,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
ebsw_full_ess025,ess025,raw_rooted,8,1788,0,33.48144214071357,0.9999999999999998,0.9999999999999998,0.0,-0.0,0.9999999999999998,0.0002004545358255,0.3202956688034657,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_ess025,ess025,raw_rooted,8,1788,25,58.33411920373212,1.0,1.0087144475305994,0.264,0.0043572237652997,1.0043572237652998,-5.887053158771028e-05,0.2624409076460198,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_ess025,ess025,raw_rooted,8,1788,50,44.72151344946135,1.0,1.0,0.0,-0.0,1.0,5.372020104035408e-05,0.2525710671818116,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_ess025,ess025,raw_rooted,8,1788,100,58.506990674411256,1.0,1.1187003443048775,0.598,0.0593501721524388,1.0593501721524388,-0.0002744030876599,0.1744688537033732,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_ess025,ess025,raw_rooted,8,1788,200,26.646894297949608,1.0,1.0129287684202937,0.316,0.0064643842101469,1.006464384210147,-6.696274158294371e-05,0.1853746954527956,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_ess025,ess025,raw_rooted,8,1788,300,38.606226695517016,1.0,1.0,0.0,-0.0,1.0,0.0001299967623124,0.304548698434135,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_ess025,ess025,raw_rooted,8,1788,400,32.6871777608535,1.0,1.0814479263089822,0.528,0.0407239631544911,1.0407239631544911,-0.0002211359970977,0.1932742862164152,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_ess025,ess025,raw_rooted,8,1788,500,55.896197466044015,1.0,1.0,0.0,-0.0,1.0,6.30978507321027e-05,0.2976811833136954,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
ebsw_full_ess025,ess025,raw_rooted,1,3654,0,86.11308128470318,1.0,1.0080551054163682,0.254,0.004027552708184,1.004027552708184,-5.9970927679679416e-05,0.2786718480457122,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd
ebsw_full_ess025,ess025,raw_rooted,1,3654,25,33.3642254500425,1.0,1.0,0.0,-0.0,1.0,0.0002161300176853,0.2314061374636267,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925
ebsw_full_ess025,ess025,raw_rooted,1,3654,50,44.99002416293478,1.0,1.201134121475393,0.664,0.1005670607376966,1.1005670607376965,-0.0003922371157128,0.1245291947949592,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_ess025,ess025,raw_rooted,1,3654,100,37.52006553757207,1.0,1.0,0.0,-0.0,1.0,0.0001716615698943,0.3012521987685717,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_ess025,ess025,raw_rooted,1,3654,200,51.03895882991228,1.0,1.0016011905955997,0.142,0.0008005952977999,1.0008005952978,-2.108813665199809e-05,0.25602098992197,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_ess025,ess025,raw_rooted,1,3654,300,62.238838397944335,1.0,1.051454639234718,0.48,0.0257273196173589,1.0257273196173589,-0.0001624962517294,0.2270132424440605,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_ess025,ess025,raw_rooted,1,3654,400,29.343566050695003,0.9999999999999998,1.0019955672118384,0.162,0.0009977836059192,1.0009977836059192,-2.300999645084824e-05,0.2090171133674331,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_ess025,ess025,raw_rooted,1,3654,500,38.760291372694496,1.0,1.0,0.0,-0.0,1.0,0.0004784439455718,0.3361178499319602,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_ess025,ess025,raw_rooted,3,3654,0,44.30024253541498,1.0,1.019397745496903,0.332,0.0096988727484515,1.0096988727484515,-9.986187187143724e-05,0.2398510836655927,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd
ebsw_full_ess025,ess025,raw_rooted,3,3654,25,39.84939011887192,1.0,1.0554502003751494,0.472,0.0277251001875747,1.027725100187575,-0.0001749776959999,0.2558595483027299,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925
ebsw_full_ess025,ess025,raw_rooted,3,3654,50,35.384374416291145,1.0,1.0,0.0,-0.0,1.0,7.991117206207469e-05,0.2572462529456268,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_ess025,ess025,raw_rooted,3,3654,100,59.4078893310338,1.0,1.0536603847103994,0.452,0.0268301923551996,1.0268301923551997,-0.0001800309421249,0.2035131224020198,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_ess025,ess025,raw_rooted,3,3654,200,28.120658634140604,1.0000000000000002,1.0000000000000002,0.0,-0.0,1.0000000000000002,4.686238471058014e-05,0.2714852770468164,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_ess025,ess025,raw_rooted,3,3654,300,84.70597356810472,0.9999999999999998,1.1449767226968586,0.636,0.0724883613484293,1.0724883613484293,-0.0003136700500246,0.1966827021479575,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_ess025,ess025,raw_rooted,3,3654,400,35.78389168497472,1.0000000000000002,1.0353411818400693,0.438,0.0176705909200346,1.0176705909200348,-0.0001259152591968,0.1620965704899684,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_ess025,ess025,raw_rooted,3,3654,500,73.10777183921515,1.0,1.0040876113081638,0.19,0.0020438056540818,1.002043805654082,-4.062410787946646e-05,0.2762100346586124,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_ess025,ess025,raw_rooted,8,3654,0,35.30619115737099,1.0,1.0219151715724584,0.36,0.0109575857862291,1.0109575857862292,-9.321117170513715e-05,0.2006364823767639,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd
ebsw_full_ess025,ess025,raw_rooted,8,3654,25,62.49810577450546,0.9999999999999998,1.1703634970037189,0.642,0.0851817485018592,1.0851817485018591,-0.000359880460688,0.1119524594189322,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925
ebsw_full_ess025,ess025,raw_rooted,8,3654,50,43.73116233358824,1.0,1.000465287382849,0.07,0.0002326436914245,1.0002326436914246,-1.6365793762923073e-05,0.3003175330336691,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_ess025,ess025,raw_rooted,8,3654,100,36.14966207318875,1.0,1.043821100046874,0.454,0.021910550023437,1.0219105500234371,-0.0001476586627147,0.1606411611204549,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_ess025,ess025,raw_rooted,8,3654,200,27.77314141667525,0.9999999999999998,0.9999999999999998,0.0,-0.0,0.9999999999999998,0.0001252162006888,0.2949239615437317,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_ess025,ess025,raw_rooted,8,3654,300,56.70736813857327,1.0,1.1007035354982229,0.578,0.0503517677491114,1.0503517677491114,-0.0002476379341313,0.1408336700695129,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_ess025,ess025,raw_rooted,8,3654,400,100.12609662505626,0.9999999999999996,1.1394749667466602,0.608,0.0697374833733301,1.06973748337333,-0.0003285475402057,0.1519710242084266,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_ess025,ess025,raw_rooted,8,3654,500,64.1913967018054,1.0,1.2420984218040558,0.7020000000000001,0.1210492109020278,1.121049210902028,-0.0004346786966203,0.1227493697181777,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_ess025,ess025,raw_rooted,1,6398,0,84.11164218898371,1.0,1.0,0.0,-0.0,1.0,2.7353819990944053e-05,0.2949074042151877,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_ess025,ess025,raw_rooted,1,6398,25,47.14043540945222,0.9999999999999998,1.0123978762502048,0.312,0.0061989381251024,1.0061989381251024,-6.849505406041303e-05,0.243425131463643,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_ess025,ess025,raw_rooted,1,6398,50,64.75373876590226,1.0,1.02861626391733,0.396,0.0143081319586649,1.014308131958665,-0.0001146400084694,0.1961350697453872,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_ess025,ess025,raw_rooted,1,6398,100,21.77278902073373,1.0,1.0,0.0,-0.0,1.0,0.000210761844112,0.3081365946644793,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_ess025,ess025,raw_rooted,1,6398,200,53.00913146471108,1.0,1.145106444437134,0.606,0.0725532222185669,1.0725532222185672,-0.0003318407317405,0.1711535322614852,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_ess025,ess025,raw_rooted,1,6398,300,51.82821394848011,1.0,1.0517207412753695,0.468,0.0258603706376848,1.025860370637685,-0.0001594440211494,0.2027062607530299,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_ess025,ess025,raw_rooted,1,6398,400,41.868969313477066,1.0,1.0899526066883545,0.5700000000000001,0.0449763033441774,1.0449763033441772,-0.0002369117617345,0.1769492607399987,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_ess025,ess025,raw_rooted,1,6398,500,50.32417099826264,1.0,1.1671714374008784,0.642,0.0835857187004393,1.0835857187004394,-0.0003488362453928,0.1566714125834328,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_ess025,ess025,raw_rooted,3,6398,0,38.50149827481697,1.0,1.0,0.0,-0.0,1.0,8.522584494571665e-05,0.3053995319667377,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_ess025,ess025,raw_rooted,3,6398,25,28.632753215627204,1.0,1.0,0.0,-0.0,1.0,8.390271039048392e-06,0.218359827856179,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
